Season,Week,Team_won,FinalScore_won,Team_lost,FinalScore_lost,WinType,PointDiff
21,9,NO,24,AZ,19,AWAY,5
21,10,CHI,17,PHI,7,AWAY,10
21,10,BAL,23,SJS,14,AWAY,9
21,10,AUS,22,AZ,16,HOME,6
21,10,OCO,30,COL,14,HOME,16
21,10,YKW,32,NO,29,AWAY,3
21,11,YKW,40,PHI,6,HOME,34
21,11,BAL,38,AZ,9,AWAY,29
21,11,OCO,17,NO,13,AWAY,4
21,11,COL,26,AUS,23,HOME,3
21,11,SJS,27,CHI,10,HOME,17
21,12,BAL,20,NO,19,HOME,1
21,12,SJS,15,PHI,13,AWAY,2
21,12,YKW,24,AUS,16,AWAY,8
21,12,COL,33,AZ,10,HOME,23
21,12,OCO,35,CHI,17,HOME,18
21,13,BAL,27,OCO,14,HOME,13
21,13,AZ,27,YKW,14,HOME,13
21,13,AUS,30,PHI,16,HOME,14
21,13,CHI,41,NO,24,HOME,17
21,13,COL,24,SJS,9,AWAY,15
21,P,YKW,26,COL,13,AWAY,13
21,P,NO,23,AUS,17,HOME,6
21,P,YKW,24,BAL,19,AWAY,5
21,P,NO,27,OCO,24,AWAY,3
21,U,NO,33,YKW,13,HOME,20
22,1,SAR,17,BAL,13,AWAY,4
22,1,PHI,51,CHI,10,HOME,41
22,1,NO,23,SJS,14,HOME,9
22,1,COL,34,YKW,12,HOME,22
22,1,OCO,17,HON,7,HOME,10
22,1,AZ,24,AUS,24,TIE,0
22,2,YKW,44,SAR,3,HOME,41
22,2,BAL,36,CHI,3,AWAY,33
22,2,OCO,20,NO,9,AWAY,11
22,2,COL,17,PHI,14,AWAY,3
22,2,SJS,33,AZ,28,HOME,5
22,2,HON,27,AUS,14,HOME,13
22,3,PHI,19,BAL,15,AWAY,4
22,3,COL,25,SAR,13,HOME,12
22,3,NO,36,AZ,14,HOME,22
22,3,YKW,24,CHI,14,HOME,10
22,3,SJS,28,HON,16,HOME,12
22,3,OCO,37,AUS,23,AWAY,14
22,4,YKW,23,BAL,20,AWAY,3
22,4,SAR,26,PHI,3,HOME,23
22,4,AZ,23,HON,17,HOME,6
22,4,COL,34,CHI,0,AWAY,34
22,4,SJS,24,OCO,17,AWAY,7
22,4,AUS,28,NO,20,HOME,8
22,5,HON,35,NO,24,HOME,11
22,5,SJS,28,AUS,23,HOME,5
22,5,SAR,16,CHI,6,HOME,10
22,5,OCO,30,AZ,24,HOME,6
22,5,YKW,30,PHI,24,AWAY,6
22,5,COL,34,BAL,10,HOME,24
22,6,SJS,22,BAL,13,AWAY,9
22,6,OCO,36,CHI,20,AWAY,16
22,6,AZ,29,COL,27,HOME,2
22,6,YKW,30,HON,16,HOME,14
22,6,NO,20,SAR,7,AWAY,13
22,6,PHI,23,AUS,13,AWAY,10
22,7,CHI,9,HON,5,AWAY,4
22,7,PHI,22,AZ,13,AWAY,9
22,7,OCO,41,COL,17,HOME,24
22,7,AUS,47,SAR,16,HOME,31
22,7,YKW,29,SJS,23,AWAY,6
22,7,NO,27,BAL,10,HOME,17
22,8,AUS,14,BAL,12,AWAY,2
22,8,HON,10,COL,0,AWAY,10
22,8,AZ,26,CHI,16,AWAY,10
22,8,NO,21,YKW,19,AWAY,2
22,8,SJS,35,PHI,9,AWAY,26
22,8,OCO,34,SAR,26,AWAY,8
22,9,OCO,24,HON,10,AWAY,14
22,9,NO,24,SJS,10,AWAY,14
22,9,SAR,27,BAL,6,HOME,21
22,9,AUS,31,AZ,17,HOME,14
22,9,PHI,24,CHI,14,AWAY,10
22,9,YKW,27,COL,10,HOME,17
22,10,BAL,24,CHI,6,HOME,18
22,10,YKW,34,SAR,7,AWAY,27
22,10,SJS,24,AZ,6,AWAY,18
22,10,COL,33,PHI,16,HOME,17
22,10,OCO,33,NO,16,HOME,17
22,10,AUS,55,HON,7,HOME,48
22,11,HON,16,SJS,9,HOME,7
22,11,AUS,28,OCO,20,AWAY,8
22,11,YKW,41,CHI,0,AWAY,41
22,11,NO,19,AZ,13,AWAY,6
22,11,BAL,13,PHI,9,AWAY,4
22,11,SAR,13,COL,7,HOME,6
22,12,YKW,59,BAL,3,HOME,56
22,12,PHI,17,SAR,10,HOME,7
22,12,AUS,33,NO,6,AWAY,27
22,12,COL,34,CHI,3,HOME,31
22,12,SJS,24,OCO,12,HOME,12
22,12,AZ,23,HON,7,AWAY,16
22,13,AUS,35,SJS,14,HOME,21
22,13,NO,24,HON,21,HOME,3
22,13,YKW,34,PHI,21,HOME,13
22,13,OCO,20,AZ,6,AWAY,14
22,13,SAR,38,CHI,10,AWAY,28
22,13,COL,23,BAL,20,AWAY,3
22,P,COL,36,SAR,14,HOME,22
22,P,AUS,34,NO,27,HOME,7
22,P,OCO,50,AUS,38,HOME,12
22,P,COL,17,YKW,16,AWAY,1
22,U,COL,25,OCO,24,AWAY,1
23,1,BAL,24,YKW,23,HOME,1
23,1,SAR,20,CHI,9,HOME,11
23,1,SJS,30,NO,21,HOME,9
23,1,COL,19,PHI,17,AWAY,2
23,1,OCO,33,AZ,23,AWAY,10
23,1,AUS,37,HON,17,HOME,20
23,2,COL,33,BAL,27,AWAY,6
23,2,CHI,19,PHI,17,AWAY,2
23,2,AZ,24,SJS,13,AWAY,11
23,2,YKW,17,SAR,6,HOME,11
23,2,OCO,41,HON,6,HOME,35
23,2,NO,45,AUS,16,HOME,29
23,3,YKW,54,CHI,0,HOME,54
23,3,SAR,29,COL,24,HOME,5
23,3,OCO,31,AUS,24,AWAY,7
23,3,PHI,51,BAL,17,HOME,34
23,3,NO,20,AZ,17,AWAY,3
23,3,HON,35,SJS,7,HOME,28
23,4,YKW,24,COL,16,AWAY,8
23,4,PHI,24,SAR,23,AWAY,1
23,4,NO,24,HON,21,HOME,3
23,4,BAL,16,CHI,3,AWAY,13
23,4,SJS,20,OCO,17,AWAY,3
23,4,AUS,33,AZ,29,HOME,4
23,5,BAL,40,SAR,7,HOME,33
23,5,COL,20,CHI,3,AWAY,17
23,5,AUS,35,SJS,12,AWAY,23
23,5,YKW,24,PHI,23,HOME,1
23,5,OCO,27,NO,7,HOME,20
23,5,AZ,36,HON,12,AWAY,24
23,6,OCO,33,YKW,30,AWAY,3
23,6,PHI,24,NO,21,HOME,3
23,6,AZ,21,BAL,14,HOME,7
23,6,COL,37,SJS,10,HOME,27
23,6,AUS,30,CHI,16,HOME,14
23,6,SAR,23,HON,17,HOME,6
23,7,BAL,33,OCO,13,HOME,20
23,7,AZ,31,SAR,7,HOME,24
23,7,NO,26,COL,24,HOME,2
23,7,HON,35,CHI,9,AWAY,26
23,7,YKW,34,SJS,27,AWAY,7
23,7,PHI,17,AUS,7,AWAY,10
23,8,SJS,16,BAL,6,AWAY,10
23,8,AUS,42,COL,16,AWAY,26
23,8,OCO,24,SAR,20,HOME,4
23,8,NO,23,YKW,17,AWAY,6
23,8,CHI,22,AZ,17,HOME,5
23,8,HON,21,PHI,12,HOME,9
23,9,AZ,34,PHI,13,AWAY,21
23,9,OCO,34,CHI,13,HOME,21
23,9,YKW,23,AUS,17,AWAY,6
23,9,SAR,20,SJS,14,HOME,6
23,9,NO,25,BAL,13,HOME,12
23,9,HON,6,COL,3,HOME,3
23,10,BAL,24,AUS,20,HOME,4
23,10,COL,27,AZ,16,HOME,11
23,10,SJS,15,CHI,6,HOME,9
23,10,YKW,40,HON,14,HOME,26
23,10,PHI,24,OCO,13,AWAY,11
23,10,NO,30,SAR,24,HOME,6
23,11,CHI,34,NO,6,HOME,28
23,11,AZ,46,YKW,13,HOME,33
23,11,PHI,27,SJS,9,AWAY,18
23,11,SAR,14,AUS,13,HOME,1
23,11,COL,15,OCO,9,AWAY,6
23,11,BAL,14,HON,10,AWAY,4
23,12,YKW,27,BAL,14,HOME,13
23,12,SAR,41,CHI,34,HOME,7
23,12,NO,27,SJS,20,HOME,7
23,12,PHI,29,COL,13,HOME,16
23,12,OCO,31,AZ,19,HOME,12
23,12,HON,40,AUS,3,HOME,37
23,13,COL,13,BAL,10,HOME,3
23,13,YKW,34,SAR,14,AWAY,20
23,13,AUS,24,NO,6,HOME,18
23,13,PHI,24,CHI,9,AWAY,15
23,13,AZ,40,SJS,3,HOME,37
23,13,HON,27,OCO,7,HOME,20
23,14,BAL,27,PHI,24,HOME,3
23,14,YKW,16,CHI,10,AWAY,6
23,14,SJS,20,HON,17,HOME,3
23,14,COL,28,SAR,14,HOME,14
23,14,OCO,31,AUS,16,HOME,15
23,14,NO,40,AZ,37,HOME,3
23,15,BAL,30,CHI,17,HOME,13
23,15,SAR,18,PHI,17,AWAY,1
23,15,OCO,44,SJS,6,AWAY,38
23,15,COL,35,YKW,13,AWAY,22
23,15,AUS,16,AZ,15,AWAY,1
23,15,HON,23,NO,16,HOME,7
23,16,COL,31,CHI,10,HOME,21
23,16,SAR,34,BAL,20,HOME,14
23,16,OCO,34,NO,27,AWAY,7
23,16,PHI,35,YKW,17,HOME,18
23,16,AZ,23,HON,9,HOME,14
23,16,AUS,20,SJS,13,HOME,7
23,P,COL,32,PHI,25,HOME,7
23,P,AUS,20,NO,15,AWAY,5
23,P,YKW,13,COL,10,HOME,3
23,P,AUS,31,OCO,22,AWAY,9
23,U,YKW,38,AUS,13,HOME,25
24,1,COL,41,CHI,6,HOME,35
24,1,SAR,23,BAL,7,HOME,16
24,1,NO,27,OCO,12,HOME,15
24,1,YKW,31,PHI,25,AWAY,6
24,1,HON,28,AZ,13,AWAY,15
24,1,SJS,27,AUS,20,AWAY,7
24,2,BAL,33,CHI,6,HOME,27
24,2,SAR,26,PHI,10,AWAY,16
24,2,SJS,24,OCO,14,HOME,10
24,2,COL,37,YKW,31,AWAY,6
24,2,AZ,20,AUS,9,HOME,11
24,2,NO,12,HON,10,AWAY,2
24,3,BAL,37,PHI,20,HOME,17
24,3,YKW,26,CHI,24,AWAY,2
24,3,HON,40,SJS,37,AWAY,3
24,3,SAR,34,COL,16,AWAY,18
24,3,AUS,26,OCO,25,AWAY,1
24,3,NO,37,AZ,12,HOME,25
24,4,COL,24,BAL,10,HOME,14
24,4,SAR,22,YKW,19,HOME,3
24,4,AUS,31,NO,7,HOME,24
24,4,CHI,27,PHI,10,HOME,17
24,4,AZ,27,SJS,20,HOME,7
24,4,OCO,39,HON,16,AWAY,23
24,5,YKW,31,BAL,21,HOME,10
24,5,SAR,13,CHI,6,HOME,7
24,5,SJS,17,NO,14,AWAY,3
24,5,COL,24,PHI,17,AWAY,7
24,5,OCO,23,AZ,3,HOME,20
24,5,HON,24,AUS,20,HOME,4
24,6,NO,24,CHI,17,HOME,7
24,6,KNW,45,AZ,10,HOME,35
24,6,SJS,20,PHI,17,AWAY,3
24,6,SAR,22,AUS,16,AWAY,6
24,6,COL,7,OCO,3,HOME,4
24,6,BAL,38,HON,14,HOME,24
24,7,AUS,40,BAL,7,HOME,33
24,7,AZ,42,COL,9,HOME,33
24,7,CHI,10,SJS,3,HOME,7
24,7,HON,22,YKW,7,HOME,15
24,7,OCO,38,PHI,13,HOME,25
24,7,NO,22,SAR,13,AWAY,9
24,8,AZ,13,PHI,12,HOME,1
24,8,OCO,17,CHI,7,AWAY,10
24,8,AUS,34,YKW,20,AWAY,14
24,8,SAR,20,SJS,17,AWAY,3
24,8,NO,27,BAL,20,AWAY,7
24,8,COL,30,HON,10,HOME,20
24,9,SJS,33,BAL,16,HOME,17
24,9,COL,32,AUS,17,AWAY,15
24,9,SAR,23,OCO,22,HOME,1
24,9,YKW,33,NO,7,AWAY,26
24,9,AZ,47,CHI,24,HOME,23
24,9,HON,25,PHI,22,AWAY,3
24,10,OCO,27,BAL,10,HOME,17
24,10,AZ,30,SAR,24,AWAY,6
24,10,COL,26,NO,20,HOME,6
24,10,CHI,31,HON,24,AWAY,7
24,10,SJS,28,YKW,3,AWAY,25
24,10,PHI,31,AUS,25,HOME,6
24,11,OCO,26,YKW,13,HOME,13
24,11,NO,20,PHI,17,HOME,3
24,11,AZ,27,BAL,16,AWAY,11
24,11,COL,15,SJS,10,AWAY,5
24,11,CHI,17,AUS,14,HOME,3
24,11,HON,27,SAR,20,HOME,7
24,12,SAR,35,BAL,10,AWAY,25
24,12,COL,34,CHI,26,AWAY,8
24,12,SJS,28,AUS,27,HOME,1
24,12,PHI,23,YKW,20,AWAY,3
24,12,OCO,19,NO,13,HOME,6
24,12,HON,34,AZ,20,HOME,14
24,13,COL,43,YKW,13,HOME,30
24,13,SAR,37,PHI,14,HOME,23
24,13,NO,28,HON,13,HOME,15
24,13,CHI,26,BAL,23,HOME,3
24,13,OCO,27,SJS,19,HOME,8
24,13,AUS,30,AZ,24,HOME,6
24,14,CHI,20,YKW,10,AWAY,10
24,14,COL,41,SAR,31,AWAY,10
24,14,AUS,37,OCO,34,HOME,3
24,14,PHI,32,BAL,28,HOME,4
24,14,AZ,17,NO,16,HOME,1
24,14,HON,22,SJS,14,HOME,8
24,15,COL,48,BAL,20,AWAY,28
24,15,CHI,41,PHI,27,AWAY,14
24,15,SJS,21,AUS,13,HOME,8
24,15,SAR,31,YKW,24,AWAY,7
24,15,OCO,27,HON,10,HOME,17
24,15,NO,29,AUS,24,HOME,5
24,16,YKW,27,BAL,24,AWAY,3
24,16,SAR,47,CHI,13,AWAY,34
24,16,SJS,24,NO,23,HOME,1
24,16,COL,28,PHI,0,HOME,28
24,16,AZ,30,OCO,22,HOME,8
24,16,AUS,23,HON,16,HOME,7
24,P,SAR,24,CHI,17,HOME,7
24,P,OCO,31,NO,21,HOME,10
24,P,COL,24,SAR,20,HOME,4
24,P,SJS,17,OCO,3,HOME,14
24,U,SJS,17,COL,12,AWAY,5
